x0000,y0000
172.9583333,-0.265
172.9611111,-0.28
172.9638889,-0.29
172.9666667,-0.3
172.9694444,-0.275
172.9722222,-0.26
172.975,-0.26
172.9777778,-0.255
172.9805556,-0.28
172.9833333,-0.285
172.9861111,-0.265
172.9888889,-0.255
172.9916667,-0.265
172.9944444,-0.26
172.9972222,-0.265
173,-0.265
173.0027778,-0.255
173.0055556,-0.25
173.0083333,-0.26
173.0111111,-0.27
173.0138889,-0.265
173.0166667,-0.27
173.0194444,-0.265
173.0222222,-0.25
173.025,-0.255
173.0277778,-0.265
173.0305556,-0.285
173.0333333,-0.29
173.0361111,-0.255
173.0388889,-0.255
173.0416667,-0.255
173.0444444,-0.27
173.0472222,-0.27
173.05,-0.28
173.0527778,-0.28
173.0555556,-0.255
173.0583333,-0.265
173.0611111,-0.295
173.0638889,-0.29
173.0666667,-0.3
173.0694444,-0.28
173.0722222,-0.285
173.075,-0.29
173.0777778,-0.3
173.0805556,-0.335
173.0833333,-0.325
173.0861111,-0.32
173.0888889,-0.31
173.0916667,-0.32
173.0944444,-0.33
173.0972222,-0.35
173.1,-0.34
173.1027778,-0.33
173.1055556,-0.315
173.1083333,-0.33
173.1111111,-0.34
173.1138889,-0.355
173.1166667,-0.34
173.1194444,-0.335
173.1222222,-0.325
173.125,-0.325
173.1277778,-0.345
173.1305556,-0.36
173.1333333,-0.35
173.1361111,-0.35
173.1388889,-0.335
173.1416667,-0.345
173.1444444,-0.38
173.1472222,-0.375
173.15,-0.375
173.1527778,-0.355
173.1555556,-0.355
173.1583333,-0.355
173.1611111,-0.36
173.1638889,-0.38
173.1666667,-0.38
173.1694444,-0.375
173.1722222,-0.365
173.175,-0.385
173.1777778,-0.38
173.1805556,-0.385
173.1833333,-0.38
173.1861111,-0.37
173.1888889,-0.365
173.1916667,-0.355
173.1944444,-0.375
173.1972222,-0.38
173.2,-0.38
173.2027778,-0.37
173.2055556,-0.355
173.2083333,-0.365
173.2111111,-0.38
173.2138889,-0.39
173.2166667,-0.38
173.2194444,-0.385
173.2222222,-0.355
173.225,-0.355
173.2277778,-0.37
173.2305556,-0.39
173.2333333,-0.385
173.2361111,-0.39
173.2388889,-0.375
173.2416667,-0.365
173.2444444,-0.38
173.2472222,-0.4
173.25,-0.4
173.2527778,-0.38
173.2555556,-0.365
173.2583333,-0.37
173.2611111,-0.39
173.2638889,-0.405
173.2666667,-0.405
173.2694444,-0.395
173.2722222,-0.375
173.275,-0.38
173.2777778,-0.38
173.2805556,-0.4
173.2833333,-0.405
173.2861111,-0.38
173.2888889,-0.365
173.2916667,-0.37
173.2944444,-0.375
173.2972222,-0.39
173.3,-0.38
173.3027778,-0.375
173.3055556,-0.355
173.3083333,-0.36
173.3111111,-0.38
173.3138889,-0.39
173.3166667,-0.38
173.3194444,-0.38
173.3222222,-0.38
173.325,-0.37
173.3277778,-0.375
173.3305556,-0.38
173.3333333,-0.38
173.3361111,-0.37
173.3388889,-0.36
173.3416667,-0.375
173.3444444,-0.375
173.3472222,-0.4
173.35,-0.39
173.3527778,-0.375
173.3555556,-0.36
173.3583333,-0.38
173.3611111,-0.375
173.3638889,-0.385
173.3666667,-0.375
173.3694444,-0.365
173.3722222,-0.35
173.375,-0.36
173.3777778,-0.355
173.3805556,-0.385
173.3833333,-0.37
173.3861111,-0.35
173.3888889,-0.325
173.3916667,-0.325
173.3944444,-0.36
173.3972222,-0.355
173.4,-0.35
173.4027778,-0.345
173.4055556,-0.325
173.4083333,-0.32
173.4111111,-0.335
173.4138889,-0.345
173.4166667,-0.33
173.4194444,-0.33
173.4222222,-0.305
173.425,-0.29
173.4277778,-0.305
173.4305556,-0.315
173.4333333,-0.305
173.4361111,-0.28
173.4388889,-0.255
173.4416667,-0.245
173.4444444,-0.25
173.4472222,-0.255
173.45,-0.25
173.4527778,-0.2
173.4555556,-0.175
173.4583333,-0.165
173.4611111,-0.16
173.4638889,-0.175
173.4666667,-0.175
173.4694444,-0.185
173.4722222,-0.175
173.475,-0.19
173.4777778,-0.205
173.4805556,-0.225
173.4833333,-0.215
173.4861111,-0.23
173.4888889,-0.21
173.4916667,-0.24
173.4944444,-0.265
173.4972222,-0.295
173.5,-0.305
173.5027778,-0.275
173.5055556,-0.275
173.5083333,-0.285
173.5111111,-0.31
173.5138889,-0.305
173.5166667,-0.295
173.5194444,-0.285
173.5222222,-0.27
173.525,-0.285
173.5277778,-0.3
173.5305556,-0.295
173.5333333,-0.31
173.5361111,-0.27
173.5388889,-0.26
173.5416667,-0.25
173.5444444,-0.265
173.5472222,-0.27
173.55,-0.265
173.5527778,-0.215
173.5555556,-0.165
173.5583333,-0.095
173.5611111,-0.005
173.5638889,0.15
173.5666667,0.33
173.5694444,0.495
173.5722222,0.64
173.575,0.72
173.5777778,0.745
173.5805556,0.71
173.5833333,0.7
173.5861111,0.625
173.5888889,0.5
173.5916667,0.29
173.5944444,0.015
173.5972222,-0.21
173.6,-0.305
173.6027778,-0.305
173.6055556,-0.29
173.6083333,-0.305
173.6111111,-0.34
173.6138889,-0.36
173.6166667,-0.36
173.6194444,-0.365
173.6222222,-0.35
173.625,-0.365
173.6277778,-0.39
173.6305556,-0.395
173.6333333,-0.41
173.6361111,-0.405
173.6388889,-0.375
173.6416667,-0.4
173.6444444,-0.41
173.6472222,-0.42
173.65,-0.43
173.6527778,-0.425
173.6555556,-0.405
173.6583333,-0.41
173.6611111,-0.425
173.6638889,-0.44
173.6666667,-0.425
173.6694444,-0.425
173.6722222,-0.405
173.675,-0.4
173.6777778,-0.425
173.6805556,-0.425
173.6833333,-0.435
173.6861111,-0.415
173.6888889,-0.415
173.6916667,-0.415
173.6944444,-0.43
173.6972222,-0.425
173.7,-0.435
173.7027778,-0.405
173.7055556,-0.385
173.7083333,-0.39
173.7111111,-0.4
173.7138889,-0.415
173.7166667,-0.41
173.7194444,-0.39
173.7222222,-0.36
173.725,-0.36
173.7277778,-0.365
173.7305556,-0.365
173.7333333,-0.365
173.7361111,-0.355
173.7388889,-0.335
173.7416667,-0.33
173.7444444,-0.34
173.7472222,-0.36
173.75,-0.34
173.7527778,-0.305
173.7555556,-0.295
173.7583333,-0.285
173.7611111,-0.295
173.7638889,-0.29
173.7666667,-0.29
173.7694444,-0.25
173.7722222,-0.24
173.775,-0.215
173.7777778,-0.22
173.7805556,-0.225
173.7833333,-0.195
173.7861111,-0.175
173.7888889,-0.155
173.7916667,-0.135
173.7944444,-0.13
173.7972222,-0.125
173.8,-0.095
173.8027778,-0.06
173.8055556,-0.025
173.8083333,-0.025
173.8111111,-0.02
173.8138889,-0.03
173.8166667,0.015
173.8194444,0.05
173.8222222,0.08
173.825,0.1
173.8277778,0.09
173.8305556,0.11
173.8333333,0.125
173.8361111,0.15
173.8388889,0.165
173.8416667,0.165
173.8444444,0.145
173.8472222,0.145
173.85,0.175
173.8527778,0.18
173.8555556,0.2
173.8583333,0.205
173.8611111,0.175
173.8638889,0.17
173.8666667,0.17
173.8694444,0.17
173.8722222,0.17
173.875,0.15
173.8777778,0.12
173.8805556,0.075
173.8833333,0.07
173.8861111,0.075
173.8888889,0.08
173.8916667,0.05
173.8944444,0
173.8972222,-0.03
173.9,-0.045
173.9027778,-0.05
173.9055556,-0.055
173.9083333,-0.08
173.9111111,-0.11
173.9138889,-0.145
173.9166667,-0.155
173.9194444,-0.165
173.9222222,-0.17
173.925,-0.185
173.9277778,-0.205
173.9305556,-0.24
173.9333333,-0.24
173.9361111,-0.245
173.9388889,-0.23
173.9416667,-0.25
173.9444444,-0.265
173.9472222,-0.285
173.95,-0.31
173.9527778,-0.3
173.9555556,-0.3
173.9583333,-0.315
173.9611111,-0.325
173.9638889,-0.345
173.9666667,-0.35
173.9694444,-0.355
173.9722222,-0.335
173.975,-0.36
173.9777778,-0.375
173.9805556,-0.385
173.9833333,-0.385
173.9861111,-0.38
173.9888889,-0.375
173.9916667,-0.385
173.9944444,-0.385
173.9972222,-0.41
174,-0.415
174.0027778,-0.39
174.0055556,-0.385
174.0083333,-0.39
174.0111111,-0.4
174.0138889,-0.415
174.0166667,-0.41
174.0194444,-0.4
174.0222222,-0.38
174.025,-0.385
174.0277778,-0.4
174.0305556,-0.405
174.0333333,-0.4
174.0361111,-0.385
174.0388889,-0.37
174.0416667,-0.37
174.0444444,-0.385
174.0472222,-0.4
174.05,-0.415
174.0527778,-0.38
174.0555556,-0.36
174.0583333,-0.375
174.0611111,-0.37
174.0638889,-0.385
174.0666667,-0.38
174.0694444,-0.36
174.0722222,-0.35
174.075,-0.35
174.0777778,-0.355
174.0805556,-0.365
174.0833333,-0.36
174.0861111,-0.365
174.0888889,-0.335
174.0916667,-0.35
174.0944444,-0.35
174.0972222,-0.355
174.1,-0.375
174.1027778,-0.37
174.1055556,-0.355
174.1083333,-0.335
174.1111111,-0.34
174.1138889,-0.355
174.1166667,-0.36
174.1194444,-0.36
174.1222222,-0.33
174.125,-0.33
174.1277778,-0.355
174.1305556,-0.36
174.1333333,-0.365
174.1361111,-0.35
174.1388889,-0.35
174.1416667,-0.35
174.1444444,-0.375
174.1472222,-0.37
174.15,-0.39
174.1527778,-0.385
174.1555556,-0.37
174.1583333,-0.35
174.1611111,-0.365
174.1638889,-0.38
174.1666667,-0.385
174.1694444,-0.37
174.1722222,-0.365
174.175,-0.39
174.1777778,-0.39
174.1805556,-0.4
174.1833333,-0.4
174.1861111,-0.395
174.1888889,-0.39
174.1916667,-0.395
174.1944444,-0.395
174.1972222,-0.41
174.2,-0.41
174.2027778,-0.395
174.2055556,-0.385
174.2083333,-0.39
174.2111111,-0.415
174.2138889,-0.42
174.2166667,-0.42
174.2194444,-0.415
174.2222222,-0.4
174.225,-0.4
174.2277778,-0.42
174.2305556,-0.435
174.2333333,-0.425
174.2361111,-0.42
174.2388889,-0.405
174.2416667,-0.42
174.2444444,-0.44
174.2472222,-0.45
174.25,-0.435
174.2527778,-0.415
174.2555556,-0.4
174.2583333,-0.415
174.2611111,-0.425
174.2638889,-0.44
174.2666667,-0.425
174.2694444,-0.425
174.2722222,-0.41
174.275,-0.415
174.2777778,-0.415
174.2805556,-0.43
174.2833333,-0.425
174.2861111,-0.42
174.2888889,-0.43
174.2916667,-0.425
174.2944444,-0.43
174.2972222,-0.43
174.3,-0.425
174.3027778,-0.415
174.3055556,-0.415
174.3083333,-0.43
174.3111111,-0.43
174.3138889,-0.445
174.3166667,-0.43
174.3194444,-0.415
174.3222222,-0.4
174.325,-0.415
174.3277778,-0.43
174.3305556,-0.43
174.3333333,-0.41
174.3361111,-0.4
174.3388889,-0.39
174.3416667,-0.39
174.3444444,-0.415
174.3472222,-0.425
174.35,-0.415
174.3527778,-0.405
174.3555556,-0.39
174.3583333,-0.4
174.3611111,-0.395
174.3638889,-0.4
174.3666667,-0.38
174.3694444,-0.35
174.3722222,-0.34
174.375,-0.335
174.3777778,-0.335
174.3805556,-0.345
174.3833333,-0.325
174.3861111,-0.3
174.3888889,-0.265
174.3916667,-0.265
174.3944444,-0.265
174.3972222,-0.27
174.4,-0.27
174.4027778,-0.25
174.4055556,-0.245
174.4083333,-0.265
174.4111111,-0.285
174.4138889,-0.3
174.4166667,-0.31
174.4194444,-0.305
174.4222222,-0.3
174.425,-0.31
174.4277778,-0.335
174.4305556,-0.36
174.4333333,-0.345
174.4361111,-0.35
174.4388889,-0.35
174.4416667,-0.355
174.4444444,-0.365
174.4472222,-0.37
174.45,-0.37
174.4527778,-0.35
174.4555556,-0.33
174.4583333,-0.33
174.4611111,-0.335
174.4638889,-0.335
174.4666667,-0.32
174.4694444,-0.29
174.4722222,-0.28
174.475,-0.265
174.4777778,-0.26
174.4805556,-0.245
174.4833333,-0.215
174.4861111,-0.16
174.4888889,-0.08
174.4916667,0
174.4944444,0.13
174.4972222,0.27
174.5,0.425
174.5027778,0.535
174.5055556,0.61
174.5083333,0.625
174.5111111,0.59
174.5138889,0.52
174.5166667,0.42
174.5194444,0.265
174.5222222,0.06
174.525,-0.19
174.5277778,-0.35
174.5305556,-0.415
174.5333333,-0.395
174.5361111,-0.38
174.5388889,-0.385
174.5416667,-0.39
174.5444444,-0.41
174.5472222,-0.435
174.55,-0.415
174.5527778,-0.4
174.5555556,-0.395
174.5583333,-0.395
174.5611111,-0.4
174.5638889,-0.425
174.5666667,-0.44
174.5694444,-0.425
174.5722222,-0.415
174.575,-0.41
174.5777778,-0.43
174.5805556,-0.44
174.5833333,-0.44
174.5861111,-0.425
174.5888889,-0.42
174.5916667,-0.41
174.5944444,-0.415
174.5972222,-0.425
174.6,-0.43
174.6027778,-0.415
174.6055556,-0.4
174.6083333,-0.405
174.6111111,-0.415
174.6138889,-0.43
174.6166667,-0.43
174.6194444,-0.4
174.6222222,-0.38
174.625,-0.385
174.6277778,-0.415
174.6305556,-0.41
174.6333333,-0.405
174.6361111,-0.395
174.6388889,-0.37
174.6416667,-0.38
174.6444444,-0.375
174.6472222,-0.38
174.65,-0.375
174.6527778,-0.365
174.6555556,-0.34
174.6583333,-0.345
174.6611111,-0.345
174.6638889,-0.335
174.6666667,-0.33
174.6694444,-0.31
174.6722222,-0.285
174.675,-0.285
174.6777778,-0.29
174.6805556,-0.305
174.6833333,-0.275
174.6861111,-0.255
174.6888889,-0.235
174.6916667,-0.225
174.6944444,-0.23
174.6972222,-0.235
174.7,-0.215
174.7027778,-0.18
174.7055556,-0.165
174.7083333,-0.16
174.7111111,-0.155
174.7138889,-0.165
174.7166667,-0.14
174.7194444,-0.115
174.7222222,-0.085
174.725,-0.07
174.7277778,-0.065
174.7305556,-0.065
174.7333333,-0.045
174.7361111,-0.015
174.7388889,0.01
174.7416667,0.025
174.7444444,0.025
174.7472222,0.045
174.75,0.08
174.7527778,0.11
174.7555556,0.14
174.7583333,0.135
174.7611111,0.145
174.7638889,0.135
174.7666667,0.15
174.7694444,0.165
174.7722222,0.195
174.775,0.2
174.7777778,0.195
174.7805556,0.18
174.7833333,0.17
174.7861111,0.18
174.7888889,0.185
174.7916667,0.16
174.7944444,0.14
174.7972222,0.13
174.8,0.11
174.8027778,0.11
174.8055556,0.1
174.8083333,0.085
174.8111111,0.05
174.8138889,0.015
174.8166667,0.005
174.8194444,0
174.8222222,-0.01
174.825,-0.04
174.8277778,-0.08
174.8305556,-0.09
174.8333333,-0.115
174.8361111,-0.125
174.8388889,-0.13
174.8416667,-0.165
174.8444444,-0.19
174.8472222,-0.215
174.85,-0.23
174.8527778,-0.22
174.8555556,-0.21
174.8583333,-0.225
174.8611111,-0.245
174.8638889,-0.265
174.8666667,-0.285
174.8694444,-0.28
174.8722222,-0.275
174.875,-0.29
174.8777778,-0.315
174.8805556,-0.33
174.8833333,-0.34
174.8861111,-0.315
174.8888889,-0.305
174.8916667,-0.32
174.8944444,-0.35
174.8972222,-0.36
174.9,-0.365
174.9027778,-0.35
174.9055556,-0.34
174.9083333,-0.34
174.9111111,-0.35
174.9138889,-0.36
174.9166667,-0.35
174.9194444,-0.345
174.9222222,-0.335
174.925,-0.335
174.9277778,-0.345
174.9305556,-0.36
174.9333333,-0.335
174.9361111,-0.32
174.9388889,-0.32
174.9416667,-0.305
174.9444444,-0.34
174.9472222,-0.335
174.95,-0.335
174.9527778,-0.325
174.9555556,-0.305
174.9583333,-0.295
174.9611111,-0.315
174.9638889,-0.305
174.9666667,-0.305
174.9694444,-0.28
174.9722222,-0.27
174.975,-0.28
174.9777778,-0.285
174.9805556,-0.29
174.9833333,-0.295
174.9861111,-0.27
174.9888889,-0.25
174.9916667,-0.255
174.9944444,-0.265
174.9972222,-0.275
175,-0.255
175.0027778,-0.255
175.0055556,-0.225
175.0083333,-0.245
175.0111111,-0.255
175.0138889,-0.265
175.0166667,-0.255
175.0194444,-0.245
175.0222222,-0.235
175.025,-0.23
175.0277778,-0.235
175.0305556,-0.255
175.0333333,-0.26
175.0361111,-0.265
175.0388889,-0.245
175.0416667,-0.255
175.0444444,-0.275
175.0472222,-0.275
175.05,-0.27
175.0527778,-0.26
175.0555556,-0.26
175.0583333,-0.25
175.0611111,-0.265
175.0638889,-0.28
175.0666667,-0.27
175.0694444,-0.26
175.0722222,-0.25
175.075,-0.265
175.0777778,-0.27
175.0805556,-0.285
175.0833333,-0.295
175.0861111,-0.275
175.0888889,-0.27
175.0916667,-0.26
175.0944444,-0.28
175.0972222,-0.31
175.1,-0.305
175.1027778,-0.285
175.1055556,-0.28
175.1083333,-0.285
175.1111111,-0.31
175.1138889,-0.31
175.1166667,-0.305
175.1194444,-0.28
175.1222222,-0.28
175.125,-0.285
175.1277778,-0.3
175.1305556,-0.31
175.1333333,-0.31
175.1361111,-0.305
175.1388889,-0.295
175.1416667,-0.3
175.1444444,-0.315
175.1472222,-0.325
175.15,-0.32
175.1527778,-0.295
175.1555556,-0.29
175.1583333,-0.285
175.1611111,-0.305
175.1638889,-0.305
175.1666667,-0.31
175.1694444,-0.305
175.1722222,-0.295
175.175,-0.305
175.1777778,-0.31
175.1805556,-0.325
175.1833333,-0.315
175.1861111,-0.31
175.1888889,-0.285
175.1916667,-0.29
175.1944444,-0.31
175.1972222,-0.305
175.2,-0.3
175.2027778,-0.28
175.2055556,-0.265
175.2083333,-0.26
175.2111111,-0.27
175.2138889,-0.275
175.2166667,-0.255
175.2194444,-0.24
175.2222222,-0.22
175.225,-0.22
175.2277778,-0.205
175.2305556,-0.215
175.2333333,-0.21
175.2361111,-0.185
175.2388889,-0.16
175.2416667,-0.155
175.2444444,-0.175
175.2472222,-0.175
175.25,-0.155
175.2527778,-0.145
175.2555556,-0.13
175.2583333,-0.145
175.2611111,-0.155
175.2638889,-0.17
175.2666667,-0.165
175.2694444,-0.19
175.2722222,-0.19
175.275,-0.215
175.2777778,-0.225
175.2805556,-0.245
175.2833333,-0.25
175.2861111,-0.225
175.2888889,-0.22
175.2916667,-0.23
175.2944444,-0.23
175.2972222,-0.255
175.3,-0.25
175.3027778,-0.235
175.3055556,-0.225
175.3083333,-0.225
175.3111111,-0.235
175.3138889,-0.25
175.3166667,-0.23
175.3194444,-0.2
175.3222222,-0.175
175.325,-0.17
175.3277778,-0.165
175.3305556,-0.15
175.3333333,-0.115
175.3361111,-0.065
175.3388889,0.01
175.3416667,0.085
175.3444444,0.21
175.3472222,0.335
175.35,0.465
175.3527778,0.565
175.3555556,0.61
175.3583333,0.595
175.3611111,0.545
175.3638889,0.455
175.3666667,0.355
175.3694444,0.205
175.3722222,0.035
175.375,-0.16
175.3777778,-0.27
175.3805556,-0.3
175.3833333,-0.285
175.3861111,-0.275
175.3888889,-0.29
175.3916667,-0.295
175.3944444,-0.3
175.3972222,-0.31
175.4,-0.3
175.4027778,-0.3
175.4055556,-0.29
175.4083333,-0.275
175.4111111,-0.305
175.4138889,-0.325
175.4166667,-0.32
175.4194444,-0.315
175.4222222,-0.3
175.425,-0.305
175.4277778,-0.32
175.4305556,-0.325
175.4333333,-0.315
175.4361111,-0.31
175.4388889,-0.29
175.4416667,-0.31
175.4444444,-0.325
175.4472222,-0.325
175.45,-0.325
175.4527778,-0.305
175.4555556,-0.28
175.4583333,-0.285
175.4611111,-0.315
175.4638889,-0.325
175.4666667,-0.305
175.4694444,-0.295
175.4722222,-0.28
175.475,-0.275
175.4777778,-0.28
175.4805556,-0.285
175.4833333,-0.27
175.4861111,-0.26
175.4888889,-0.245
175.4916667,-0.235
175.4944444,-0.25
175.4972222,-0.26
175.5,-0.255
175.5027778,-0.24
175.5055556,-0.215
175.5083333,-0.225
175.5111111,-0.225
175.5138889,-0.235
175.5166667,-0.22
175.5194444,-0.2
175.5222222,-0.175
175.525,-0.18
175.5277778,-0.19
175.5305556,-0.195
175.5333333,-0.18
175.5361111,-0.155
175.5388889,-0.14
175.5416667,-0.135
175.5444444,-0.13
175.5472222,-0.14
175.55,-0.11
175.5527778,-0.09
175.5555556,-0.07
175.5583333,-0.035
175.5611111,-0.045
175.5638889,-0.035
175.5666667,-0.02
175.5694444,0.005
175.5722222,0.05
175.575,0.055
175.5777778,0.06
175.5805556,0.05
175.5833333,0.08
175.5861111,0.13
175.5888889,0.155
175.5916667,0.18
175.5944444,0.175
175.5972222,0.17
175.6,0.205
175.6027778,0.225
175.6055556,0.25
175.6083333,0.26
175.6111111,0.25
175.6138889,0.255
175.6166667,0.27
175.6194444,0.295
175.6222222,0.31
175.625,0.295
175.6277778,0.28
175.6305556,0.275
175.6333333,0.255
175.6361111,0.26
175.6388889,0.255
175.6416667,0.24
175.6444444,0.225
175.6472222,0.18
175.65,0.18
175.6527778,0.165
175.6555556,0.155
175.6583333,0.14
175.6611111,0.1
175.6638889,0.075
175.6666667,0.06
175.6694444,0.05
175.6722222,0.035
175.675,0.02
175.6777778,-0.01
175.6805556,-0.045
175.6833333,-0.065
175.6861111,-0.07
175.6888889,-0.07
175.6916667,-0.08
175.6944444,-0.12
175.6972222,-0.15
175.7,-0.15
175.7027778,-0.15
175.7055556,-0.145
175.7083333,-0.165
175.7111111,-0.2
175.7138889,-0.21
175.7166667,-0.215
175.7194444,-0.21
175.7222222,-0.2
175.725,-0.225
175.7277778,-0.25
175.7305556,-0.27
175.7333333,-0.275
175.7361111,-0.255
175.7388889,-0.26
175.7416667,-0.27
175.7444444,-0.28
175.7472222,-0.285
175.75,-0.3
175.7527778,-0.295
175.7555556,-0.28
175.7583333,-0.28
175.7611111,-0.3
175.7638889,-0.31
175.7666667,-0.31
175.7694444,-0.295
175.7722222,-0.29
175.775,-0.305
175.7777778,-0.315
175.7805556,-0.315
175.7833333,-0.31
175.7861111,-0.285
175.7888889,-0.27
175.7916667,-0.27
175.7944444,-0.29
175.7972222,-0.295
175.8,-0.275
175.8027778,-0.25
175.8055556,-0.25
175.8083333,-0.245
175.8111111,-0.25
175.8138889,-0.265
175.8166667,-0.25
175.8194444,-0.24
175.8222222,-0.22
175.825,-0.215
175.8277778,-0.235
175.8305556,-0.25
175.8333333,-0.235
175.8361111,-0.225
175.8388889,-0.21
175.8416667,-0.215
175.8444444,-0.225
175.8472222,-0.235
175.85,-0.225
175.8527778,-0.22
175.8555556,-0.21
175.8583333,-0.23
175.8611111,-0.23
175.8638889,-0.245
175.8666667,-0.225
175.8694444,-0.23
175.8722222,-0.21
175.875,-0.205
175.8777778,-0.23
175.8805556,-0.24
175.8833333,-0.235
175.8861111,-0.225
175.8888889,-0.225
175.8916667,-0.25
175.8944444,-0.255
175.8972222,-0.255
175.9,-0.26
175.9027778,-0.245
175.9055556,-0.235
175.9083333,-0.245
175.9111111,-0.255
175.9138889,-0.29
175.9166667,-0.27
175.9194444,-0.27
175.9222222,-0.25
175.925,-0.26
175.9277778,-0.275
175.9305556,-0.29
175.9333333,-0.28
175.9361111,-0.285
175.9388889,-0.285
175.9416667,-0.27
175.9444444,-0.305
175.9472222,-0.31
175.95,-0.305
175.9527778,-0.305
175.9555556,-0.3
175.9583333,-0.295
175.9611111,-0.31
175.9638889,-0.315
175.9666667,-0.31
175.9694444,-0.3
175.9722222,-0.295
175.975,-0.305
175.9777778,-0.32
175.9805556,-0.35
175.9833333,-0.335
175.9861111,-0.335
175.9888889,-0.315
175.9916667,-0.325
175.9944444,-0.33
175.9972222,-0.34
176,-0.34
176.0027778,-0.335
176.0055556,-0.315
176.0083333,-0.325
176.0111111,-0.34
176.0138889,-0.35
176.0166667,-0.345
176.0194444,-0.34
176.0222222,-0.325
176.025,-0.345
176.0277778,-0.34
176.0305556,-0.345
176.0333333,-0.35
176.0361111,-0.335
176.0388889,-0.33
176.0416667,-0.345
176.0444444,-0.35
176.0472222,-0.365
176.05,-0.36
176.0527778,-0.36
176.0555556,-0.355
176.0583333,-0.34
176.0611111,-0.35
176.0638889,-0.37
176.0666667,-0.355
176.0694444,-0.35
176.0722222,-0.34
176.075,-0.355
176.0777778,-0.36
176.0805556,-0.37
176.0833333,-0.36
176.0861111,-0.36
176.0888889,-0.35
176.0916667,-0.34
176.0944444,-0.35
176.0972222,-0.38
176.1,-0.36
176.1027778,-0.345
176.1055556,-0.335
176.1083333,-0.34
176.1111111,-0.355
176.1138889,-0.365
176.1166667,-0.37
176.1194444,-0.35
176.1222222,-0.33
176.125,-0.345
176.1277778,-0.365
176.1305556,-0.385
176.1333333,-0.395
176.1361111,-0.36
176.1388889,-0.33
176.1416667,-0.35
176.1444444,-0.37
176.1472222,-0.365
176.15,-0.36
176.1527778,-0.355
176.1555556,-0.345
176.1583333,-0.34
176.1611111,-0.35
176.1638889,-0.365
176.1666667,-0.37
176.1694444,-0.35
176.1722222,-0.325
176.175,-0.335
176.1777778,-0.355
176.1805556,-0.35
176.1833333,-0.35
176.1861111,-0.345
176.1888889,-0.33
176.1916667,-0.33
176.1944444,-0.325
176.1972222,-0.34
176.2,-0.355
176.2027778,-0.34
176.2055556,-0.33
176.2083333,-0.33
176.2111111,-0.34
176.2138889,-0.365
176.2166667,-0.36
176.2194444,-0.33
176.2222222,-0.325
176.225,-0.32
176.2277778,-0.32
176.2305556,-0.33
176.2333333,-0.325
176.2361111,-0.315
176.2388889,-0.32
176.2416667,-0.32
176.2444444,-0.32
176.2472222,-0.315
176.25,-0.3
176.2527778,-0.28
176.2555556,-0.27
176.2583333,-0.24
176.2611111,-0.255
176.2638889,-0.255
176.2666667,-0.225
176.2694444,-0.21
176.2722222,-0.18
176.275,-0.175
176.2777778,-0.17
176.2805556,-0.19
176.2833333,-0.205
176.2861111,-0.21
176.2888889,-0.195
176.2916667,-0.205
176.2944444,-0.23
176.2972222,-0.235
176.3,-0.235
176.3027778,-0.24
176.3055556,-0.245
176.3083333,-0.245
176.3111111,-0.26
176.3138889,-0.275
176.3166667,-0.27
176.3194444,-0.26
176.3222222,-0.25
176.325,-0.275
176.3277778,-0.285
176.3305556,-0.3
176.3333333,-0.29
176.3361111,-0.26
176.3388889,-0.24
176.3416667,-0.235
176.3444444,-0.24
176.3472222,-0.26
176.35,-0.245
176.3527778,-0.215
176.3555556,-0.19
176.3583333,-0.185
176.3611111,-0.18
176.3638889,-0.16
176.3666667,-0.09
176.3694444,0.03
176.3722222,0.21
176.375,0.37
176.3777778,0.51
176.3805556,0.615
176.3833333,0.7
176.3861111,0.755
176.3888889,0.745
176.3916667,0.71
176.3944444,0.6
176.3972222,0.45
176.4,0.245
176.4027778,0.04
176.4055556,-0.14
176.4083333,-0.26
176.4111111,-0.275
176.4138889,-0.275
176.4166667,-0.265
176.4194444,-0.28
176.4222222,-0.275
176.425,-0.29
176.4277778,-0.3
176.4305556,-0.335
176.4333333,-0.34
176.4361111,-0.335
176.4388889,-0.31
176.4416667,-0.325
176.4444444,-0.345
176.4472222,-0.36
176.45,-0.37
176.4527778,-0.35
176.4555556,-0.34
176.4583333,-0.35
176.4611111,-0.355
176.4638889,-0.38
176.4666667,-0.38
176.4694444,-0.355
176.4722222,-0.355
176.475,-0.345
176.4777778,-0.345
176.4805556,-0.355
176.4833333,-0.355
176.4861111,-0.35
176.4888889,-0.34
176.4916667,-0.33
176.4944444,-0.345
176.4972222,-0.355
176.5,-0.345
176.5027778,-0.335
176.5055556,-0.31
176.5083333,-0.325
176.5111111,-0.33
176.5138889,-0.35
176.5166667,-0.33
176.5194444,-0.315
176.5222222,-0.3
176.525,-0.295
176.5277778,-0.325
176.5305556,-0.33
176.5333333,-0.305
176.5361111,-0.29
176.5388889,-0.285
176.5416667,-0.29
176.5444444,-0.275
176.5472222,-0.29
176.55,-0.265
176.5527778,-0.25
176.5555556,-0.235
176.5583333,-0.225
176.5611111,-0.23
176.5638889,-0.23
176.5666667,-0.215
176.5694444,-0.19
176.5722222,-0.17
176.575,-0.18
176.5777778,-0.18
176.5805556,-0.175
176.5833333,-0.145
176.5861111,-0.115
176.5888889,-0.085
176.5916667,-0.08
176.5944444,-0.065
176.5972222,-0.075
176.6,-0.035
176.6027778,-0.015
